requisitos para la tarjeta mastercard	337
necesito retirar plata	298
necesito saber cuanto es la totalidad de mi deuda	99
como pagar facturar tarjeta	132
donde solicito el ccredito pre-aprobado	223
necesito pedir un nuevo plastico	316
puedo solicitar un préstamo prendario para reparar el auto?	228
saber cuanto gastar tarjeta credito visa	303
numero para comunicarme	147
quiero saber como puedo invertir  cuales son las opciones  a que tasas  el plazo  todo acerca de las inversiones disponibles con santander!	178
como veo los locales adheridos del comodín que canjeé	322
quiero un préstamo de $ que valor tiene cada cuota	251
que tipos de creditos ofrecen	225
hay una aplicacion donde pueda simular un super prestamo uvas.?	251
aumento de extración por cajero automatico	287
querer depositar plata tarjeta credito santander	342
como blanqueo las claves?	1
cancelar debito automatico tarjeta definitivamente	345
necesito más margen en las tarjetas porque tengo que viajar	302
necesito los datos de su empresa	105
se pueden asegurar bicicletas?	261
cuánto me cobran de interés si pago mi tarjeta santander  ccredito fuera de término?	349
puedo comprar una propiedad en fideicomiso con un préstamo hipotecario?	228
cancelación parcial de capital de un ccredito personal	246
se venció mi tarjeta de debito y no me llegue el nuevo ejemplar	316
no pude usar la tarjeta ni extraer dinero xq olvidé mi clave.	288
quiciera saver como son los préstamos	225
necesito ayuda porque no sé cómo se deposita un cheque	49
como hago para poder desbloquear la clave alfabética para poder sacar plata del cajero	288
monto máximo deposito autoservicio	110
en que consiste el prestamo procrear casa propia	225
necesito saber el precio de unas acciones en particular	168
no veo el producto que quiero	332
no entiendo donde entran los dividendos de las acciones	152
para acceder a un préstamo personal	223
llevar esperar tarjeta credito	293
no tengo a disposición el prestamo	197
donde esta la opcion de cerrar	0
como se ajustarian las cuotas del préstamo procrear?	219
horarios de autoservicios de santander rio	91
me podés decir que cajero automatico de zona oeste tengo que pueda extraer dolares?	91
uds tienen caja de seguridad?	92
pagar servicio tarjeta	132
aysa esta asociada debito?	93
¿cómo pago un servicio o impuesto?	132
me das de baja el debito automatico de mi visa?	345
querer pagar generar cargar	129
quiero pagar patente del auto	132
no sé quien depositó plata en mi cuenta	55
comuniquense conmigo para pagar mi deuda con tarjeta visa	192
en que filial fue abierta mi cuenta?	100
cuál es el cargo por activar las notificaciones?	125
quisiera saber el precio de una caja de seguridad chica por mes	92
quisiera saber cuanto puedo sacar para prestamo hipotecario	236
necesito endosar un cheque y no se como hacerlo?	49
quiero saber donde está el simulador	251
donde se deposita el dinero del préstamo prendario?	226
en estan todos los locales adheridos?	311
quisiera pedir una tarjeta nueva	316
para cambiar el limite de extracion por cajeros	287
valor de paquetes	96
extension tarjeta llegar querer reclamar	293
en un prestamo cuanto es la cuota	251
pague la tarjeta fuera de termino y no la puedo usar sale denegada	314
quiero dar de baja un plazo fijo	182
como inicio el tramite de solicitud de un préstamo hipotecario?	223
si puedo pagar una cuota de mensuales cuanto es el credito que me podria otorgar el banco para compra de vivienda	251
número gratuito banco	147
quiero sacar mi tarjeta prepaga santander nova	306
quiero gestionarla clave para extracion de efectivo con visa	288
nesecito hablar con un representante x tel	29
horarios de atencion al cliente	147
de donde saco el número de sucursal?	91
cómo es el descuento en farmacia para jubilados?	311
necesito realizar una transferencia desde mi celular.	83
queria saber para que sirve stop debito	353
cuales son las condiciones del super prestamo uvas	225
necesito saber el importe de mi cuota de superprestamo personal	239
puedo hipotecar un departamento de pozo mediante el prestamo hipotecario?	211
querer pagar empresa directv online	132
necesito denunciar la perdida de mi tarjeta de débito.	294
cual es la opcion para abonar tarjetar de credito	192
que concesionarias de autos trabajan con la linea de ccredito uva de su banco	223
gasto implica tarjeta debitar	96
quiero saber como crear una cuenta comitente para invertir en lebac	169
recursos humanos	102
¿cuáles son las comisiones por recibir o enviar dinero al exterior?	31
como puedo hacer la compra de dolares en el homebanking?	166
queria consultar debitar automatico realizar	129
quiero saber xq no tengo mas puntos si no los canje	325
denuncia banelco	294
donde esta el contrato de ashesion para tercero asi puedo hacer una transferencia	79
pague pesos por cajero para cubrir el pago minimo de mastercard como se si ya se acreditó?	279
solicitud tarjeta credito visa	337
necesitar activar alerta pagar servicio	125
tengo cuenta platinum?	75
existe un limite de pedidos de taascion?	216
quiero sacar visa banco	337
homebanking bloqueado	1
sabes cual es la cotizacion del dolar del dia ?	166
puedo pedir un pre acordado un sábado o domingo?	223
por que no tengo iban?	34
querer confirmar recarga subir acreditar saldar	129
cuando se actualiza el valor uva?	108
tarjeta enviar correar seguimiento	293
cuales son los pasos una vez aprobada la solicitud del préstamo hipotecario?	241
necesito telefono para comunicarme por tema de tarjeta visa	147
mis tarjetas entan inactivas	286
cuales son los costos de escribania de prestamo hipotecario?	210
a que tasa es el préstamo hipotecario?	258
saber limite tarjeta adicional	303
si quiero cobrar bonos en otra divisa tengo que ir a la sucursal?	161
quisiera saber si tiene costo traspasar dinero entre mis cuentas?	85
en mi cuenta arba me esta reteniendo plata por cada deposito o tranferencia que me hacen	122
para rescatar un fondo  me tengo que acercar a la sucursal?	175
q el plaso fijo me vencio hoy y no veo reflejado	185
blanqueo de clave  débito	288
cotizacion uvas	108
en que estudio juridico esta una deuda?	190
necesito pagar agip	132
quiero que los resumenes que solo me llegue por mail.	138
hay algún método para simular el super préstamo	251
me piden una cuenta en este banco para cobrar el sueldo	72
que sos exactamente?	26
necesitar informar compra realizar cancelar seguir cobrar	112
eliminar servicio pagar online banking	129
tengo una diferencia entre lo que gaste y los puntos que me acreditaron	325
quiero saber mi deuda	99
estoy interesado en un préstamo hipotecario uva	225
hacer un adicional de tarjeta american express	334
quiero hacer un reclamo por comisiones	97
el ccredito es precancelable??	246
yo soy cliente y quiero un préstamo prendario	223
necesito saver si mi cuenta aún sigue vigente	61
quisiera saber si ya impacto el pago de mi tarjeta?	279
cómo puedo hacer para que no envien informacion de mis inversiones?	179
como veo los delitos automaticos que tengo incluidos en mi tarjeta visa?	93
cómo denuncio un siniestro de mi casa?	265
necesitaba saber en que sectores voy a obtener más rentabilidad a la hora de invertir	178
que diferencia hay entre un prestamo hipotecario uvas y el prestamos procrear	202
quiero dar de baja la adhesion al debito automatico	89
puedo pagar en cuotas los gastos de billetera?	285
necesito el telefono de tarjeta american	147
debian hacerme unas transferencias y no las encuentro acreditadas en mis últimos movimientos	77
quiero cancelar mi deuda	192
cargo tarjeta credito	355
hablas otros idiomas	20
quiero emitir una tarjeta de debito para el cotitular	316
dejar pagar impuesto opcion ingresar código pagar	129
yo no solicite este seguro . quiero la baja urgente!	264
necesito consultar  si mi tarjeta visa esta disponible para hacer una compra.	303
fecha de licitacion bonos publicos	156
solicitar tarjeta visa santander	337
limite retirar	303
querer saber saldo tarjeta credito visa banco santander	303
deja cambiar clave queestaba servir	1
quiero transferencia	83
donde veo las millas que acumulé con las compras que hice	275
queria saber cómo tengo que hacer para renovar el plástico de mi tarjeta de débito	316
cobrar visa comprar	112
quiero el comprobante de la orden de compra	167
simulador de compra de autos	251
cual es la fecha de vencimiento de la tarjeta?	341
me otorgaron una tarjeta de ccredito visa gold y necesito saber si puedo obtener un ccredito personal ahora.	223
no me actualizaron el límite de compra con la tarjeta.	303
como hago para vender dolares de mi cuenta y traspasarlos a mi cuenta en pesos?	166
por que no se visualiza el sueldo que ya me pagaron?	62
donde esta  tarjeta nueva	293
comercios adheridos en costa atlantica	311
me llamaron por tel y me dijeron q me comunique con el banco	146
donde debo pedir el ccredito personal?	223
quiero hacer el pago puntual de la tarjeta	342
necesitar pagar tarjeta santander	342
el cambio de clave y usuario lo puedo hacer desde el celular?	1
que cuentas puede crear un extranjero	39
me extendieron tarjetas de ccreditos adicionales con la promesa de otorgarme puntos superclub y no cumplieron.	330
si tengo otro departamento y vendo esta propiedad  puedo poner el otro en garantía?	255
me dijeron que me enviaban ustedes el pin	288
puedo perder plata con las letes?	159
pagar facturar vencer online banking	132
hice una carga para red bus pero no se acredito	129
querer pagar tarjeta	342
cliente banco	39
olvide mi clave	1
queria preguntar por una tarjeta que solicite.	293
quiero hacer una simulacion dr credito	251
quiero abonar mis tarjetas visa y amex	342
tengo una caja de ahorro en el banco y quisiera saber si puedo comprar dolares	166
quisiera saber como veo mi resumen de la tarjeta de credito	138
no puedo añadir mi tarjeta de debito a mis formas de pago en google play	290
por que no me acreditaron los papeles en los que invertí?	153
precisar saber saldo tarjeta credito visa	303
me haces un comparativo entre los préstamos procrear y uvas?	202
cambia el descuento en las entradas por ser cliente select?	141
mi consulta es para poder tramitar la tarjeta de credito de dicha entidad	337
cuentas jubilados	63
para activar la tarjeta de credito	301
de que se trata aa?	277
hay locales puntuales para el santander sorpresa?	311
necesito pedir dos tarjetas adicionales  dos extensiones de mi visa	334
cobrar la jubilacion en santander rio	63
necesitar comprar acciones quiero precio comision	96
necesito pagar la tc	342
quiero  todos los servicios e impuestos de caba a mi cuenta para su debito automatico.	132
necesito sacar banco	39
cual es el sueldo mínimo para solicitar un préstamo prendario?	249
como se puede solicitar el préstamo	223
quisiera ver mi resumen	138
como hago para adherir otro numero de celular a los avisos de sorpresa santander?	320
quiero hacer mi nueva clave ya que la que tengo se me vence en un día.	1
comisión por extraccion en el exterior	96
ya se abonó lo de la tarjeta?	279
donde esta mi tarjeta!	293
ya no les debo nada pero sigo en el veraz	64
cuentan con préstamos para jóvenes?	140
necesitar debitar supercanal	129
quisiera saber si me puedo abrir una cuenta	39
necesito confirmar un reclamo	135
quiero quitar mi celular de contacto	136
para hacer un seguimiento del tramite por reposicion de tarjeta	293
